Name,Package URL,Github,ecosystem,number,created_at,openByOutsider,comments,returnByInsider,reply_at
archiver,https://www.npmjs.com/package/archiver,https://github.com/archiverjs/node-archiver,npm,714,2023-10-04T04:38:11Z,true,0,false,
fast-deep-equal,https://www.npmjs.com/package/fast-deep-equal,https://github.com/epoberezkin/fast-deep-equal,npm,142,2023-10-05T21:22:34Z,true,0,false,
signal-exit,https://www.npmjs.com/package/signal-exit,https://github.com/tapjs/signal-exit,npm,78,2023-06-13T15:30:03Z,true,0,false,
reflect-metadata,https://www.npmjs.com/package/reflect-metadata,https://github.com/rbuckton/reflect-metadata,npm,141,2023-07-31T13:47:41Z,true,4,false,
anymatch,https://www.npmjs.com/package/anymatch,https://github.com/micromatch/anymatch,npm,52,2023-03-11T18:40:27Z,true,0,false,
markdown-it,https://www.npmjs.com/package/markdown-it,https://github.com/markdown-it/markdown-it,npm,962,2023-10-15T18:21:45Z,true,0,false,
invariant,https://www.npmjs.com/package/invariant,https://github.com/zertosh/invariant,npm,48,2021-12-14T00:53:36Z,true,0,false,
less,https://www.npmjs.com/package/less,https://github.com/less/less.js,npm,4236,2023-10-03T06:38:57Z,true,2,false,
bl,https://www.npmjs.com/package/bl,https://github.com/rvagg/bl,npm,117,2022-10-22T14:30:09Z,false,23,true,2022-10-24T11:02:24Z
string_decoder,https://www.npmjs.com/package/string_decoder,https://github.com/nodejs/string_decoder,npm,23,2021-12-09T20:51:46Z,true,0,false,
npmlog,https://www.npmjs.com/package/npmlog,https://github.com/npm/npmlog,npm,162,2023-10-11T11:58:31Z,false,0,false,
emoji-regex,https://www.npmjs.com/package/emoji-regex,https://github.com/mathiasbynens/emoji-regex,npm,108,2023-07-09T09:44:23Z,true,0,false,
tough-cookie,https://www.npmjs.com/package/tough-cookie,https://github.com/salesforce/tough-cookie,npm,299,2023-09-01T18:34:11Z,false,0,false,
husky,https://www.npmjs.com/package/husky,https://github.com/typicode/husky,npm,1309,2023-10-14T02:11:11Z,true,0,false,
inherits,https://www.npmjs.com/package/inherits,https://github.com/isaacs/inherits,npm,49,2022-09-11T04:49:06Z,true,1,false,
dateformat,https://www.npmjs.com/package/dateformat,https://github.com/felixge/node-dateformat,npm,183,2022-05-12T11:20:29Z,true,14,true,2022-05-15T22:02:01Z
json-stringify-safe,https://www.npmjs.com/package/json-stringify-safe,https://github.com/isaacs/json-stringify-safe,npm,35,2021-08-07T13:17:20Z,true,0,false,
bytes,https://www.npmjs.com/package/bytes,https://github.com/visionmedia/bytes.js,npm,63,2023-05-03T15:47:18Z,true,1,false,
sax,https://www.npmjs.com/package/sax,https://github.com/isaacs/sax-js,npm,259,2023-07-14T15:48:30Z,true,0,false,
@typescript-eslint/parser,https://www.npmjs.com/package/%40typescript-eslint%2Fparser,https://github.com/typescript-eslint/typescript-eslint,npm,7752,2023-10-15T14:11:53Z,false,5,true,2023-10-15T14:11:56Z
nan,https://www.npmjs.com/package/nan,https://github.com/nodejs/nan,npm,957,2023-09-29T13:12:21Z,false,0,false,
globals,https://www.npmjs.com/package/globals,https://github.com/sindresorhus/globals,npm,198,2023-04-18T03:21:27Z,true,6,true,2023-09-20T23:32:50Z
long,https://www.npmjs.com/package/long,https://github.com/dcodeIO/long.js,npm,128,2023-08-28T06:28:16Z,true,1,false,
file-type,https://www.npmjs.com/package/file-type,https://github.com/sindresorhus/file-type,npm,606,2023-08-12T09:07:05Z,true,0,false,
md5,https://www.npmjs.com/package/md5,https://github.com/pvorb/node-md5,npm,78,2023-03-03T17:40:11Z,false,0,false,
jest-cli,https://www.npmjs.com/package/jest-cli,https://github.com/jestjs/jest,npm,14621,2023-10-15T05:21:56Z,false,1,false,
process,https://www.npmjs.com/package/process,https://github.com/shtylman/node-process,npm,91,2023-07-05T13:49:01Z,true,0,false,
puppeteer,https://www.npmjs.com/package/puppeteer,https://github.com/puppeteer/puppeteer/tree/main,npm,11162,2023-10-14T11:16:49Z,true,0,false,
pm2,https://www.npmjs.com/package/pm2,https://github.com/Unitech/pm2,npm,5691,2023-10-15T18:34:22Z,true,0,false,
svgo,https://www.npmjs.com/package/svgo,https://github.com/svg/svgo,npm,1809,2023-10-13T20:40:58Z,false,0,false,
postcss-loader,https://www.npmjs.com/package/postcss-loader,https://github.com/webpack-contrib/postcss-loader,npm,673,2023-10-12T04:58:09Z,true,0,false,
balanced-match,https://www.npmjs.com/package/balanced-match,https://github.com/juliangruber/balanced-match,npm,33,2021-04-30T21:01:59Z,true,4,true,2021-05-07T20:12:40Z
meow,https://www.npmjs.com/package/meow,https://github.com/sindresorhus/meow,npm,241,2023-06-09T13:19:00Z,true,2,true,2023-07-28T12:30:33Z
busboy,https://www.npmjs.com/package/busboy,https://github.com/mscdex/busboy,npm,346,2023-10-08T20:32:14Z,true,5,true,2023-10-08T21:46:13Z
eslint-config-airbnb,https://www.npmjs.com/package/eslint-config-airbnb,https://github.com/airbnb/javascript,npm,2852,2023-10-15T15:03:29Z,true,0,false,
multer,https://www.npmjs.com/package/multer,https://github.com/expressjs/multer,npm,1236,2023-10-08T12:59:50Z,true,0,false,
run-parallel,https://www.npmjs.com/package/run-parallel,https://github.com/feross/run-parallel,npm,24,2021-02-14T12:15:37Z,true,0,false,
redis,https://www.npmjs.com/package/redis,https://github.com/redis/node-redis,npm,2628,2023-10-15T06:55:47Z,false,1,false,
mz,https://www.npmjs.com/package/mz,https://github.com/normalize/mz,npm,67,2023-05-30T12:19:45Z,true,0,false,
cli-spinners,https://www.npmjs.com/package/cli-spinners,https://github.com/sindresorhus/cli-spinners,npm,58,2021-10-20T22:14:03Z,true,11,true,2021-10-21T06:54:20Z
fast-levenshtein,https://www.npmjs.com/package/fast-levenshtein,https://github.com/hiddentao/fast-levenshtein,npm,35,2023-08-10T08:43:01Z,true,0,false,
y18n,https://www.npmjs.com/package/y18n,https://github.com/yargs/y18n,npm,162,2023-10-05T16:59:20Z,false,0,false,
@types/react-dom,https://www.npmjs.com/package/%40types%2Freact-dom,https://github.com/DefinitelyTyped/DefinitelyTyped,npm,67068,2023-10-15T18:51:50Z,false,3,true,2023-10-15T18:52:33Z
sharp,https://www.npmjs.com/package/sharp,https://github.com/lovell/sharp,npm,3825,2023-10-13T21:57:34Z,true,1,true,2023-10-14T08:06:14Z
koa,https://www.npmjs.com/package/koa,https://github.com/koajs/koa,npm,1782,2023-10-14T20:44:21Z,true,0,false,
whatwg-url,https://www.npmjs.com/package/whatwg-url,https://github.com/jsdom/whatwg-url,npm,260,2023-09-26T07:14:19Z,false,4,true,2023-09-26T13:20:21Z
end-of-stream,https://www.npmjs.com/package/end-of-stream,https://github.com/mafintosh/end-of-stream,npm,32,2022-08-19T05:29:05Z,true,1,false,
file-loader,https://www.npmjs.com/package/file-loader,https://github.com/webpack-contrib/file-loader,npm,400,2021-01-07T01:48:40Z,true,3,true,2021-01-08T16:37:58Z
onetime,https://www.npmjs.com/package/onetime,https://github.com/sindresorhus/onetime,npm,10,2020-01-06T12:53:46Z,false,1,true,2020-01-07T00:31:06Z
lodash-es,https://www.npmjs.com/package/lodash-es,https://github.com/lodash/lodash,npm,5754,2023-10-14T21:07:42Z,true,0,false,
parse-json,https://www.npmjs.com/package/parse-json,https://github.com/sindresorhus/parse-json,npm,38,2023-10-15T00:37:41Z,true,1,true,2023-10-15T06:40:16Z
acorn,https://www.npmjs.com/package/acorn,https://github.com/acornjs/acorn,npm,1251,2023-10-10T15:48:13Z,true,0,false,
figures,https://www.npmjs.com/package/figures,https://github.com/sindresorhus/figures,npm,94,2022-08-07T18:56:15Z,false,3,true,2022-08-07T19:02:54Z
@typescript-eslint/eslint-plugin,https://www.npmjs.com/package/%40typescript-eslint%2Feslint-plugin,https://github.com/typescript-eslint/typescript-eslint,npm,7752,2023-10-15T14:11:53Z,false,5,true,2023-10-15T14:11:56Z
lodash.debounce,https://www.npmjs.com/package/lodash.debounce,https://github.com/lodash/lodash,npm,5754,2023-10-14T21:07:42Z,true,0,false,
strip-json-comments,https://www.npmjs.com/package/strip-json-comments,https://github.com/sindresorhus/strip-json-comments,npm,51,2021-11-24T18:44:40Z,false,0,false,
finalhandler,https://www.npmjs.com/package/finalhandler,https://github.com/pillarjs/finalhandler,npm,45,2023-07-01T08:44:01Z,true,4,false,
glob-parent,https://www.npmjs.com/package/glob-parent,https://github.com/gulpjs/glob-parent,npm,66,2023-07-17T02:15:52Z,false,0,false,
promise,https://www.npmjs.com/package/promise,https://github.com/then/promise,npm,162,2020-03-13T20:38:05Z,true,1,false,
mime-db,https://www.npmjs.com/package/mime-db,https://github.com/jshttp/mime-db,npm,308,2023-10-10T14:28:13Z,true,0,false,
query-string,https://www.npmjs.com/package/query-string,https://github.com/sindresorhus/query-string,npm,374,2023-09-28T12:42:53Z,true,0,false,
esbuild,https://www.npmjs.com/package/esbuild,https://github.com/evanw/esbuild,npm,3449,2023-10-13T15:01:47Z,true,0,false,
rc,https://www.npmjs.com/package/rc,https://github.com/dominictarr/rc,npm,135,2022-03-30T18:01:09Z,true,1,false,
wrap-ansi,https://www.npmjs.com/package/wrap-ansi,https://github.com/chalk/wrap-ansi,npm,51,2023-01-16T10:16:18Z,true,7,false,
espree,https://www.npmjs.com/package/espree,https://github.com/eslint/espree,npm,581,2023-07-27T03:59:06Z,false,0,false,
inflight,https://www.npmjs.com/package/inflight,https://github.com/npm/inflight,npm,18,2023-07-25T17:18:31Z,true,8,false,
he,https://www.npmjs.com/package/he,https://github.com/mathiasbynens/he,npm,89,2023-01-05T14:32:36Z,true,1,false,
ipaddr.js,https://www.npmjs.com/package/ipaddr.js,https://github.com/whitequark/ipaddr.js,npm,171,2023-10-07T06:38:25Z,true,3,true,2023-10-07T13:34:49Z
convert-source-map,https://www.npmjs.com/package/convert-source-map,https://github.com/thlorenz/convert-source-map,npm,63,2019-05-08T22:31:54Z,true,0,false,
react-select,https://www.npmjs.com/package/react-select,https://github.com/JedWatson/react-select/tree/master,npm,5776,2023-10-15T04:39:14Z,false,2,false,
tmp,https://www.npmjs.com/package/tmp,https://github.com/raszi/node-tmp,npm,289,2023-08-09T14:31:59Z,false,0,false,
is-glob,https://www.npmjs.com/package/is-glob,https://github.com/micromatch/is-glob,npm,21,2023-02-18T23:34:17Z,true,0,false,
wrappy,https://www.npmjs.com/package/wrappy,https://github.com/npm/wrappy,npm,8,2020-03-15T18:58:27Z,true,1,false,
write-file-atomic,https://www.npmjs.com/package/write-file-atomic,https://github.com/npm/write-file-atomic,npm,177,2023-10-11T09:30:08Z,false,0,false,
leven,https://www.npmjs.com/package/leven,https://github.com/sindresorhus/leven,npm,14,2019-05-01T14:42:16Z,true,5,true,2019-10-03T09:46:53Z
image-size,https://www.npmjs.com/package/image-size,https://github.com/image-size/image-size,npm,381,2023-02-03T23:05:15Z,true,0,false,
is-plain-object,https://www.npmjs.com/package/is-plain-object,https://github.com/jonschlinkert/is-plain-object,npm,30,2023-02-20T04:13:13Z,true,0,false,
node-sass,https://www.npmjs.com/package/node-sass,https://github.com/sass/node-sass,npm,3382,2023-09-19T02:15:20Z,true,1,false,
@babel/types,https://www.npmjs.com/package/%40babel%2Ftypes,https://github.com/babel/babel,npm,16048,2023-10-14T07:00:46Z,true,3,true,2023-10-14T07:01:00Z
magic-string,https://www.npmjs.com/package/magic-string,https://github.com/rich-harris/magic-string,npm,260,2023-09-04T10:34:13Z,true,1,true,2023-09-28T03:05:48Z
ioredis,https://www.npmjs.com/package/ioredis,https://github.com/luin/ioredis,npm,1827,2023-10-11T16:30:47Z,true,0,false,
log4js,https://www.npmjs.com/package/log4js,https://github.com/log4js-node/log4js-node,npm,1395,2023-09-22T03:20:43Z,true,0,false,
methods,https://www.npmjs.com/package/methods,https://github.com/jshttp/methods,npm,21,2022-03-21T05:25:11Z,true,0,false,
url,https://www.npmjs.com/package/url,https://github.com/defunctzombie/node-url,npm,66,2023-08-17T10:29:27Z,true,1,true,2023-08-17T15:31:28Z
d3,https://www.npmjs.com/package/d3,https://github.com/d3/d3,npm,3780,2023-10-11T13:28:08Z,false,1,true,2023-10-11T13:45:24Z
eslint-plugin-prettier,https://www.npmjs.com/package/eslint-plugin-prettier,https://github.com/prettier/eslint-plugin-prettier,npm,582,2023-09-02T20:11:22Z,true,1,true,2023-10-14T08:25:05Z
json5,https://www.npmjs.com/package/json5,https://github.com/json5/json5,npm,336,2023-10-01T19:07:11Z,true,0,false,
diff,https://www.npmjs.com/package/diff,https://github.com/kpdecker/jsdiff,npm,408,2023-09-20T13:11:53Z,true,1,false,
decamelize,https://www.npmjs.com/package/decamelize,https://github.com/sindresorhus/decamelize,npm,42,2022-10-30T19:53:27Z,true,0,false,
pluralize,https://www.npmjs.com/package/pluralize,https://github.com/blakeembrey/pluralize,npm,201,2023-08-18T09:55:48Z,true,0,false,
ua-parser-js,https://www.npmjs.com/package/ua-parser-js,https://github.com/faisalman/ua-parser-js,npm,682,2023-10-11T08:00:13Z,true,1,false,
type-check,https://www.npmjs.com/package/type-check,https://github.com/gkz/type-check,npm,29,2023-10-05T15:02:49Z,true,0,false,
path-key,https://www.npmjs.com/package/path-key,https://github.com/sindresorhus/path-key,npm,8,2021-08-13T06:20:36Z,true,1,true,2021-08-16T17:54:49Z
cross-fetch,https://www.npmjs.com/package/cross-fetch,https://github.com/lquixada/cross-fetch,npm,174,2023-09-12T18:17:18Z,true,0,false,
url-parse,https://www.npmjs.com/package/url-parse,https://github.com/unshiftio/url-parse,npm,221,2022-01-04T16:06:12Z,true,2,true,2022-01-05T07:39:06Z
concat-stream,https://www.npmjs.com/package/concat-stream,https://github.com/maxogden/concat-stream,npm,68,2021-08-26T19:18:45Z,true,0,false,
pump,https://www.npmjs.com/package/pump,https://github.com/mafintosh/pump,npm,58,2022-12-05T07:54:39Z,true,0,false,
@angular/core,https://www.npmjs.com/package/%40angular%2Fcore,https://github.com/angular/angular,npm,52219,2023-10-15T15:07:25Z,false,0,false,
hoist-non-react-statics,https://www.npmjs.com/package/hoist-non-react-statics,https://github.com/mridgway/hoist-non-react-statics,npm,125,2023-05-26T01:59:41Z,true,0,false,
@babel/parser,https://www.npmjs.com/package/%40babel%2Fparser,https://github.com/babel/babel,npm,16048,2023-10-14T07:00:46Z,true,3,true,2023-10-14T07:01:00Z
merge2,https://www.npmjs.com/package/merge2,https://github.com/teambition/merge2,npm,27,2020-01-09T18:12:58Z,true,0,false,
json-schema-traverse,https://www.npmjs.com/package/json-schema-traverse,https://github.com/epoberezkin/json-schema-traverse,npm,44,2022-05-06T07:38:20Z,true,0,false,
pino,https://www.npmjs.com/package/pino,https://github.com/pinojs/pino,npm,1830,2023-10-12T09:12:28Z,true,0,false,
fast-xml-parser,https://www.npmjs.com/package/fast-xml-parser,https://github.com/NaturalIntelligence/fast-xml-parser,npm,618,2023-10-03T09:54:19Z,true,0,false,
caniuse-lite,https://www.npmjs.com/package/caniuse-lite,https://github.com/browserslist/caniuse-lite,npm,114,2023-07-06T21:40:00Z,true,1,true,2023-07-06T21:45:17Z
eslint-config-airbnb-base,https://www.npmjs.com/package/eslint-config-airbnb-base,https://github.com/airbnb/javascript,npm,2852,2023-10-15T15:03:29Z,true,0,false,
normalize-package-data,https://www.npmjs.com/package/normalize-package-data,https://github.com/npm/normalize-package-data,npm,200,2023-10-11T23:59:52Z,false,0,false,
esutils,https://www.npmjs.com/package/esutils,https://github.com/estools/esutils,npm,36,2020-09-04T05:36:50Z,true,0,false,
sequelize,https://www.npmjs.com/package/sequelize,https://github.com/sequelize/sequelize,npm,16634,2023-10-15T03:21:08Z,false,0,false,
@babel/generator,https://www.npmjs.com/package/%40babel%2Fgenerator,https://github.com/babel/babel,npm,16048,2023-10-14T07:00:46Z,true,3,true,2023-10-14T07:01:00Z
bcrypt,https://www.npmjs.com/package/bcrypt,https://github.com/kelektiv/node.bcrypt.js,npm,1007,2023-10-13T16:11:23Z,true,0,false,
@types/jest,https://www.npmjs.com/package/%40types%2Fjest,https://github.com/DefinitelyTyped/DefinitelyTyped,npm,67068,2023-10-15T18:51:50Z,false,3,true,2023-10-15T18:52:33Z
optionator,https://www.npmjs.com/package/optionator,https://github.com/gkz/optionator,npm,50,2023-07-26T06:11:06Z,true,3,false,
uri-js,https://www.npmjs.com/package/uri-js,https://github.com/garycourt/uri-js,npm,92,2023-09-02T11:49:42Z,true,1,false,
cookie-parser,https://www.npmjs.com/package/cookie-parser,https://github.com/expressjs/cookie-parser,npm,97,2023-09-09T15:13:41Z,true,6,false,
ajv-keywords,https://www.npmjs.com/package/ajv-keywords,https://github.com/epoberezkin/ajv-keywords,npm,389,2023-09-24T11:19:24Z,true,0,false,
http-errors,https://www.npmjs.com/package/http-errors,https://github.com/jshttp/http-errors,npm,100,2023-07-21T16:27:51Z,true,0,false,
node-gyp,https://www.npmjs.com/package/node-gyp,https://github.com/nodejs/node-gyp,npm,2912,2023-10-11T16:19:29Z,false,0,false,
combined-stream,https://www.npmjs.com/package/combined-stream,https://github.com/felixge/node-combined-stream,npm,50,2022-09-07T08:27:42Z,true,0,false,
log-update,https://www.npmjs.com/package/log-update,https://github.com/sindresorhus/log-update,npm,59,2022-12-13T20:30:55Z,true,0,false,
url-loader,https://www.npmjs.com/package/url-loader,https://github.com/webpack-contrib/url-loader,npm,230,2021-03-08T17:03:03Z,true,1,false,
hosted-git-info,https://www.npmjs.com/package/hosted-git-info,https://github.com/npm/hosted-git-info,npm,227,2023-10-11T09:11:23Z,false,0,false,
callsites,https://www.npmjs.com/package/callsites,https://github.com/sindresorhus/callsites,npm,21,2023-09-30T11:16:11Z,true,2,true,2023-09-30T14:29:35Z
eslint-plugin-react-hooks,https://www.npmjs.com/package/eslint-plugin-react-hooks,https://github.com/facebook/react,npm,27524,2023-10-15T15:29:28Z,true,0,false,
micromatch,https://www.npmjs.com/package/micromatch,https://github.com/micromatch/micromatch,npm,237,2023-04-20T07:43:24Z,true,0,false,
eventemitter2,https://www.npmjs.com/package/eventemitter2,https://github.com/hij1nx/EventEmitter2,npm,306,2023-10-11T20:02:23Z,true,1,false,
prelude-ls,https://www.npmjs.com/package/prelude-ls,https://github.com/gkz/prelude-ls,npm,135,2023-07-18T21:33:15Z,false,0,false,
ts-loader,https://www.npmjs.com/package/ts-loader,https://github.com/TypeStrong/ts-loader,npm,1635,2023-10-13T19:06:23Z,true,0,false,
clsx,https://www.npmjs.com/package/clsx,https://github.com/lukeed/clsx,npm,81,2023-09-27T11:23:52Z,true,0,false,
merge-descriptors,https://www.npmjs.com/package/merge-descriptors,https://github.com/component/merge-descriptors,npm,15,2023-02-06T04:32:58Z,true,0,false,
